regulatoryGene	targetGene	weight
FBgn0265680	FBgn0262623	0.00588477482891491
FBgn0264942	FBgn0267321	0.00588382130804959
FBgn0267262	FBgn0039311	0.00588368059525096
FBgn0039462	FBgn0265709	0.00588310993261965
FBgn0263451	FBgn0267443	0.00587997877147082
FBgn0039626	FBgn0052718	0.0058786956297331
FBgn0038887	FBgn0000591	0.00587712655910267
FBgn0051139	FBgn0011932	0.00587708496585693
FBgn0014903	FBgn0011932	0.00587708496585693
FBgn0034694	FBgn0266697	0.00587663852190136
FBgn0260447	FBgn0083008	0.0058763080996149
FBgn0035533	FBgn0036742	0.0058758557711095
FBgn0035760	FBgn0053771	0.00587506050789384
FBgn0038601	FBgn0053771	0.00587506050789384
FBgn0033924	FBgn0035667	0.00587469723070688
FBgn0086673	FBgn0035667	0.00587469723070688
FBgn0030914	FBgn0035667	0.00587469723070688
FBgn0024833	FBgn0031347	0.00587360245602421
FBgn0267760	FBgn0082930	0.00587272425581371
FBgn0004554	FBgn0053824	0.00587270218874678
FBgn0030537	FBgn0053824	0.00587270218874678
FBgn0035904	FBgn0037424	0.00587161926476365
FBgn0027568	FBgn0262961	0.0058706000150129
FBgn0036646	FBgn0037120	0.00587016014954172
FBgn0263998	FBgn0037120	0.00587016014954172
FBgn0035401	FBgn0029811	0.0058692930723984
FBgn0050323	FBgn0035931	0.00586861207189459
FBgn0036324	FBgn0261575	0.00586833386308237
FBgn0035151	FBgn0267682	0.00586760265856633
FBgn0025334	FBgn0058100	0.00586427304228993
FBgn0267240	FBgn0003377	0.00586209432807195
FBgn0034866	FBgn0051424	0.00586166767370973
FBgn0052673	FBgn0266862	0.00586079232923304
FBgn0053117	FBgn0266862	0.00586079232923304
FBgn0085520	FBgn0266862	0.00586079232923304
FBgn0262583	FBgn0266862	0.00586079232923304
FBgn0264324	FBgn0266862	0.00586079232923304
FBgn0266708	FBgn0266862	0.00586079232923304
FBgn0267993	FBgn0266862	0.00586079232923304
FBgn0030329	FBgn0266862	0.00586079232923304
FBgn0000577	FBgn0003375	0.005858403232728
FBgn0033359	FBgn0003375	0.005858403232728
FBgn0035461	FBgn0003375	0.005858403232728
FBgn0037737	FBgn0037139	0.00585829386839528
FBgn0260469	FBgn0063391	0.0058582809733241
FBgn0033979	FBgn0035216	0.00585703689027641
FBgn0263995	FBgn0035216	0.00585703689027641
FBgn0053237	FBgn0051742	0.0058569320351886
FBgn0037504	FBgn0267923	0.00585487413547036
FBgn0036927	FBgn0267266	0.00585463478663975
FBgn0031630	FBgn0023525	0.00585348728614329
FBgn0039089	FBgn0266179	0.00585312124051067
FBgn0261799	FBgn0266179	0.00585312124051067
FBgn0035669	FBgn0053315	0.00585214971361632
FBgn0028491	FBgn0053315	0.00585214971361632
FBgn0032023	FBgn0085472	0.00585178494127856
FBgn0052939	FBgn0085472	0.00585178494127856
FBgn0034230	FBgn0010602	0.00585024548928952
FBgn0033164	FBgn0035931	0.0058495208070499
FBgn0051032	FBgn0035931	0.0058495208070499
FBgn0053158	FBgn0035931	0.0058495208070499
FBgn0030501	FBgn0035931	0.0058495208070499
FBgn0016034	FBgn0264955	0.00584739369930814
FBgn0259711	FBgn0266592	0.00584720790502275
FBgn0264358	FBgn0034318	0.00584502338009352
FBgn0034925	FBgn0051826	0.00584257294018386
FBgn0039056	FBgn0000384	0.0058424396605799
FBgn0033868	FBgn0051230	0.00584171540236002
FBgn0039846	FBgn0035642	0.00584047421037661
FBgn0266280	FBgn0030039	0.00584000425445234
FBgn0085224	FBgn0037635	0.0058393570290042
FBgn0031547	FBgn0050211	0.00583694033461303
FBgn0040553	FBgn0053121	0.00583636326558654
FBgn0034289	FBgn0267709	0.0058361305303358
FBgn0261973	FBgn0002631	0.00583456513063831
FBgn0263038	FBgn0002631	0.00583456513063831
FBgn0267723	FBgn0002631	0.00583456513063831
FBgn0267042	FBgn0264330	0.00583187029587297
FBgn0050052	FBgn0263844	0.00583156574333113
FBgn0033400	FBgn0035777	0.00583113477053456
FBgn0039531	FBgn0263844	0.0058311135607064
FBgn0031632	FBgn0051633	0.00582990321712517
FBgn0263802	FBgn0031910	0.00582887317432513
FBgn0035670	FBgn0028864	0.00582797312985261
FBgn0267577	FBgn0031373	0.00582664316671204
FBgn0036353	FBgn0083040	0.00582621475261322
FBgn0016762	FBgn0083040	0.00582621475261322
FBgn0053199	FBgn0054026	0.00582540935456267
FBgn0085407	FBgn0054026	0.00582540935456267
FBgn0027581	FBgn0054026	0.00582540935456267
FBgn0259933	FBgn0032491	0.00582359692587861
FBgn0054025	FBgn0050091	0.00581846123817745
