regulatoryGene	targetGene	weight
FBgn0266328	FBgn0003931	0.00646127338365606
FBgn0051675	FBgn0265908	0.00645736496819551
FBgn0261555	FBgn0267814	0.00645432056597164
FBgn0030311	FBgn0265523	0.00645422812718066
FBgn0052546	FBgn0034612	0.00645141361718767
FBgn0267463	FBgn0037412	0.00645099928379059
FBgn0084049	FBgn0266232	0.00644844601088668
FBgn0052150	FBgn0053109	0.00644837642317168
FBgn0262467	FBgn0267618	0.00644552272707502
FBgn0000482	FBgn0260632	0.00644450318734929
FBgn0264479	FBgn0038451	0.00644293784966839
FBgn0030998	FBgn0261952	0.00644280178476766
FBgn0267966	FBgn0264870	0.00644233322894015
FBgn0038301	FBgn0030540	0.00643845898787742
FBgn0032453	FBgn0266281	0.00643803130935308
FBgn0034447	FBgn0266281	0.00643803130935308
FBgn0264957	FBgn0266281	0.00643803130935308
FBgn0023510	FBgn0266281	0.00643803130935308
FBgn0030385	FBgn0035932	0.00643462005096303
FBgn0261636	FBgn0031622	0.00643212226863312
FBgn0038472	FBgn0052649	0.0064294394596604
FBgn0003557	FBgn0037786	0.00642554223641991
FBgn0264975	FBgn0000427	0.0064203120080691
FBgn0262109	FBgn0265196	0.00641730515826677
FBgn0039201	FBgn0033377	0.00641494328657259
FBgn0037889	FBgn0265452	0.00641408627998276
FBgn0261054	FBgn0033422	0.00641296168878663
FBgn0042106	FBgn0032101	0.00640821287965688
FBgn0031306	FBgn0083021	0.00640515865273749
FBgn0266656	FBgn0033283	0.00639966147434804
FBgn0045443	FBgn0036950	0.00639756832405441
FBgn0023181	FBgn0265733	0.00639571946637936
FBgn0051229	FBgn0265909	0.00639198138611535
FBgn0267548	FBgn0051971	0.00639086475504888
FBgn0085343	FBgn0266961	0.00639042181656598
FBgn0265050	FBgn0015376	0.00639025046256294
FBgn0267665	FBgn0266208	0.00638858091637676
FBgn0004510	FBgn0266150	0.0063885451727727
FBgn0013323	FBgn0266150	0.0063885451727727
FBgn0034521	FBgn0265270	0.00638142491380241
FBgn0003023	FBgn0259215	0.00638081213054893
FBgn0033352	FBgn0036471	0.00637484057615747
FBgn0260439	FBgn0036471	0.00637484057615747
FBgn0052817	FBgn0083046	0.00637181795319189
FBgn0050363	FBgn0036131	0.00637066877952914
FBgn0261503	FBgn0262818	0.00636954349655009
FBgn0036414	FBgn0030563	0.00636619083896204
FBgn0041160	FBgn0030563	0.00636619083896204
FBgn0267783	FBgn0030563	0.00636619083896204
FBgn0024330	FBgn0030563	0.00636619083896204
FBgn0261954	FBgn0030431	0.00636312742967493
FBgn0032010	FBgn0264394	0.00636239744851904
FBgn0266429	FBgn0000719	0.00636012940464228
FBgn0265666	FBgn0037836	0.00635953223540878
FBgn0262983	FBgn0262529	0.00635885177357916
FBgn0053508	FBgn0086659	0.00635410951082716
FBgn0263451	FBgn0267990	0.00635178669773357
FBgn0030524	FBgn0020391	0.00635161054847811
FBgn0038951	FBgn0052511	0.00634799077180599
FBgn0040718	FBgn0052511	0.00634799077180599
FBgn0085194	FBgn0052511	0.00634799077180599
FBgn0011573	FBgn0052511	0.00634799077180599
FBgn0266172	FBgn0052511	0.00634799077180599
FBgn0028699	FBgn0264264	0.00634613751170621
FBgn0033209	FBgn0033720	0.00634275010382987
FBgn0038350	FBgn0033720	0.00634275010382987
FBgn0265138	FBgn0050054	0.00634219581603087
FBgn0004049	FBgn0053702	0.00633960941345246
FBgn0038159	FBgn0266850	0.00633905717464344
FBgn0039114	FBgn0266902	0.00633854390709552
FBgn0262594	FBgn0266902	0.00633854390709552
FBgn0025712	FBgn0266902	0.00633854390709552
FBgn0051453	FBgn0259969	0.00633814668575614
FBgn0051522	FBgn0263256	0.00633335028265839
FBgn0087041	FBgn0267646	0.00633193332539634
FBgn0266994	FBgn0262613	0.00632842246235546
FBgn0036796	FBgn0025679	0.00632633481957674
FBgn0038815	FBgn0265749	0.00632593633898986
FBgn0260936	FBgn0265749	0.00632593633898986
FBgn0038136	FBgn0030796	0.00631976372246134
FBgn0262608	FBgn0036205	0.00631884193391363
FBgn0001112	FBgn0265787	0.00630769538837382
FBgn0036139	FBgn0265787	0.00630769538837382
FBgn0036337	FBgn0265787	0.00630769538837382
FBgn0050486	FBgn0265787	0.00630769538837382
FBgn0265301	FBgn0011910	0.0063061161206982
FBgn0033863	FBgn0004425	0.00629279501914728
FBgn0025678	FBgn0004425	0.00629279501764164
FBgn0038584	FBgn0032222	0.00629248608114163
FBgn0265854	FBgn0036951	0.00628913389789077
FBgn0261800	FBgn0266857	0.00627720780863877
FBgn0261929	FBgn0266857	0.00627720780863877
FBgn0010225	FBgn0266857	0.00627720780863877
FBgn0031119	FBgn0266857	0.00627720780863877
FBgn0032638	FBgn0032549	0.0062699770525278
FBgn0267682	FBgn0040503	0.00626781796424586
FBgn0028523	FBgn0003527	0.00626727718390891
FBgn0031873	FBgn0003448	0.00626459012335926
FBgn0032724	FBgn0266825	0.00626167845233586
FBgn0034479	FBgn0266825	0.00626167845233586
FBgn0038828	FBgn0039859	0.0062599631293905
FBgn0036545	FBgn0266688	0.00625983638885136
FBgn0030009	FBgn0264552	0.00625583220786951
FBgn0037885	FBgn0037708	0.00624993929679663
FBgn0051708	FBgn0267077	0.00624838830842854
FBgn0263395	FBgn0065084	0.00624706548085668
FBgn0052733	FBgn0265637	0.00624618746572495
FBgn0261523	FBgn0052283	0.00624608264525096
FBgn0266491	FBgn0265186	0.00624559676487853
FBgn0037084	FBgn0264542	0.00624489029469048
FBgn0264568	FBgn0262572	0.00624345258948676
FBgn0086778	FBgn0053512	0.00624226144979335
FBgn0034265	FBgn0265639	0.00624174841981801
FBgn0039784	FBgn0045038	0.00624161888958806
FBgn0029840	FBgn0052286	0.00623231695267494
FBgn0082961	FBgn0083057	0.00622918485247573
FBgn0052755	FBgn0040361	0.00622876693044122
FBgn0266745	FBgn0038945	0.00622675114814073
FBgn0032156	FBgn0038157	0.00622385805339676
FBgn0261573	FBgn0061188	0.00621976165056447
FBgn0264489	FBgn0082948	0.00621905385334085
FBgn0053207	FBgn0002631	0.00621465622262851
FBgn0019932	FBgn0265685	0.00621326385144747
FBgn0033320	FBgn0262478	0.00621215848886349
FBgn0267052	FBgn0051583	0.00621191504466663
FBgn0283479	FBgn0051583	0.00621191504466663
FBgn0038043	FBgn0037498	0.00620971077230637
FBgn0261995	FBgn0037498	0.00620971077230637
FBgn0267661	FBgn0037498	0.00620971077230637
