regulatoryGene	targetGene	weight
FBgn0023510	FBgn0032839	0.00693328635090222
FBgn0050413	FBgn0265641	0.00692999554301393
FBgn0051634	FBgn0265641	0.00692999554301393
FBgn0036459	FBgn0052273	0.00692569579619295
FBgn0266280	FBgn0262568	0.00692477844465704
FBgn0033735	FBgn0032439	0.0069188551356859
FBgn0053213	FBgn0031722	0.00691487006069969
FBgn0039233	FBgn0050342	0.00690841050274642
FBgn0259749	FBgn0034592	0.00690643748025086
FBgn0267537	FBgn0034592	0.00690643748025086
FBgn0033842	FBgn0033486	0.00690636343270481
FBgn0032025	FBgn0034441	0.00690588130372063
FBgn0032491	FBgn0037786	0.00690432103774683
FBgn0031451	FBgn0067312	0.00690369438457031
FBgn0011859	FBgn0037964	0.00690055371625094
FBgn0266668	FBgn0036459	0.00689874999798804
FBgn0052117	FBgn0028893	0.00689871313396612
FBgn0263080	FBgn0267067	0.00689215235214623
FBgn0031861	FBgn0267548	0.00688973373772275
FBgn0053966	FBgn0265546	0.00688933425511458
FBgn0030385	FBgn0265546	0.00688933425511458
FBgn0083020	FBgn0037129	0.00688826497840164
FBgn0004185	FBgn0035787	0.00688267453162272
FBgn0036826	FBgn0037571	0.00688163572895976
FBgn0004435	FBgn0037571	0.00688163572895976
FBgn0004784	FBgn0037571	0.00688163572895976
FBgn0010313	FBgn0037571	0.00688163572895976
FBgn0024248	FBgn0037571	0.00688163572895976
FBgn0038926	FBgn0259861	0.0068811848745003
FBgn0040319	FBgn0259861	0.0068811848745003
FBgn0053333	FBgn0259861	0.0068811848745003
FBgn0265098	FBgn0039193	0.00688073371187456
FBgn0027948	FBgn0039193	0.00688073371187456
FBgn0052221	FBgn0259922	0.00687405987443923
FBgn0037037	FBgn0035005	0.0068740255104545
FBgn0265758	FBgn0035005	0.0068740255104545
FBgn0083055	FBgn0033774	0.00687250656669872
FBgn0032346	FBgn0051693	0.00687098651062566
FBgn0029817	FBgn0038266	0.00686724156055891
FBgn0026192	FBgn0039034	0.00686589122414414
FBgn0030224	FBgn0030570	0.00686581237464974
FBgn0038135	FBgn0003922	0.00686235057926141
FBgn0261505	FBgn0267671	0.00685862913375699
FBgn0051084	FBgn0263084	0.00685526256731582
FBgn0039199	FBgn0039079	0.00685423306289031
FBgn0267703	FBgn0039079	0.00685423306289031
FBgn0028848	FBgn0265934	0.0068532454260884
FBgn0030202	FBgn0030148	0.00684952585539675
FBgn0259204	FBgn0036250	0.00684857028409596
FBgn0040510	FBgn0029501	0.00684842259778865
FBgn0011692	FBgn0264786	0.0068479749294862
FBgn0037138	FBgn0085296	0.00684588965046666
FBgn0033932	FBgn0263488	0.00683430482523791
FBgn0037442	FBgn0082922	0.00683326822822316
FBgn0039863	FBgn0082922	0.00683326822822316
FBgn0262103	FBgn0082922	0.00683326822822316
FBgn0034051	FBgn0051579	0.00683326815054149
FBgn0262682	FBgn0265375	0.00683283887548616
FBgn0052811	FBgn0264879	0.00683178614346739
FBgn0001217	FBgn0037675	0.00683053982318092
FBgn0283431	FBgn0051482	0.00683042505376775
FBgn0027521	FBgn0262897	0.00682941337578135
FBgn0085451	FBgn0262594	0.00682897218173426
FBgn0030451	FBgn0262594	0.00682897218173426
FBgn0029819	FBgn0032769	0.00682644987626602
FBgn0013531	FBgn0265316	0.00682028629589288
FBgn0023169	FBgn0266841	0.00681906740705977
FBgn0032820	FBgn0266114	0.00681419933109641
FBgn0035630	FBgn0266114	0.00681419933109641
FBgn0263863	FBgn0035933	0.00681332860311496
FBgn0034601	FBgn0051327	0.00681332565350243
FBgn0035786	FBgn0051327	0.00681332565350243
FBgn0265944	FBgn0267709	0.00681248277539649
FBgn0039332	FBgn0052633	0.00681245811513371
FBgn0028518	FBgn0052633	0.00681245811513371
FBgn0064912	FBgn0085211	0.00681091178187924
FBgn0265677	FBgn0052213	0.00681007021135092
FBgn0267257	FBgn0052213	0.00681007021135092
FBgn0264873	FBgn0267213	0.006809927224416
FBgn0035789	FBgn0051002	0.00680928639219661
FBgn0085351	FBgn0039522	0.0068070321037193
FBgn0052832	FBgn0033861	0.00680700276497924
FBgn0004435	FBgn0040871	0.00680037117984786
FBgn0058439	FBgn0040871	0.00680037117984786
FBgn0028952	FBgn0040871	0.00680037117984786
FBgn0004644	FBgn0266844	0.00679918059745923
FBgn0030663	FBgn0266844	0.00679918059745923
FBgn0260866	FBgn0265312	0.00679831512463706
FBgn0265300	FBgn0262996	0.00679590190230421
FBgn0037992	FBgn0261614	0.00679435734885745
FBgn0052104	FBgn0261614	0.00679435734885745
FBgn0027376	FBgn0261614	0.00679435734885745
